walk_min_from_nearest_station,construction_area,construction_year,street_width,land_price_estimated,wood,south,west,east,north,price
8,95,2021,4.8,55.0,True,False,False,True,False,75.0
9,95,2021,6.0,44.0,True,True,False,False,False,54.0
3,85,2022,4.0,46.2,True,False,False,True,False,69.0
4,80,2022,4.0,48.4,True,False,False,True,False,60.0
11,80,2021,3.6,37.5,True,False,False,True,False,50.0
9,70,2021,4.0,37.5,True,False,True,False,False,44.0
11,80,2021,4.5,37.5,True,False,False,True,False,48.0
3,80,2021,4.0,37.5,True,False,False,False,True,53.0
2,80,2021,9.7,39.375,True,False,False,True,False,59.0
6,85,2020,4.0,29.7,True,False,False,False,True,53.0
9,95,2020,5.0,32.4,True,False,False,False,True,76.0
9,90,2020,5.0,33.75,True,False,False,True,False,76.0
9,90,2020,5.0,32.4,True,True,False,False,False,68.0
8,90,2021,4.5,31.05,True,False,False,True,False,64.0
9,95,2020,4.8,32.4,True,False,False,True,False,74.0
8,85,2023,5.0,40.95,True,False,False,True,False,69.0
10,100,2023,6.2,58.8,True,False,False,True,False,76.0
16,95,2023,4.5,58.8,True,False,False,True,False,68.0
10,100,2023,5.0,65.625,True,False,False,False,True,74.0
4,90,2022,4.5,38.4375,True,True,False,False,False,71.0
15,75,2022,4.0,52.9,True,False,False,False,True,59.0
9,90,2022,4.0,42.75,True,False,True,False,True,59.0
16,70,2023,4.0,42.75,True,False,False,False,True,52.0
8,90,2022,4.0,42.075,True,True,False,False,False,68.0
9,95,2022,4.0,34.425,True,False,False,True,False,61.0
15,95,2021,5.0,58.099965,True,False,False,True,False,73.0
15,90,2020,5.0,66.39996,True,False,False,False,True,74.0
6,80,2022,6.0,55.3333,True,False,False,True,False,67.0
11,80,2020,3.8,42.0,True,False,True,False,False,63.0
11,80,2020,4.0,40.0,True,False,True,False,False,63.0
5,70,2021,4.5,41.0125,True,False,False,True,False,50.0
9,80,2021,4.0,48.25,True,False,False,True,False,53.0
11,95,2023,5.0,50.357125,True,False,True,False,False,78.0
11,100,2023,5.0,50.357125,True,False,False,True,False,71.0
10,95,2023,4.5,48.34284,True,False,False,False,True,68.0
21,85,2023,9.0,49.875,True,False,True,False,False,71.0
8,85,2023,4.5,25.85,True,False,False,True,False,62.0
8,95,2022,5.0,48.34284,True,False,False,True,False,120.0
9,90,2022,3.5,40.26,False,False,False,True,False,84.0
11,85,2022,4.0,28.325,True,True,False,False,False,70.0
6,105,2023,4.5,24.4625,True,False,False,True,True,69.0
9,85,2023,4.0,27.0375,True,True,False,False,False,80.0
8,140,2022,12.0,25.75,True,True,False,False,False,120.0
9,75,2022,4.0,24.96861,True,False,False,False,True,60.0
10,90,2022,4.0,31.904335,True,False,False,False,True,62.0
14,95,2022,4.0,51.1,True,True,False,False,False,76.0
15,80,2022,4.0,37.25,True,False,True,False,False,51.0
11,90,2021,3.4,35.978555,True,False,False,True,False,53.0
10,90,2021,4.0,34.65,True,True,False,False,False,55.0
11,95,2021,12.0,18.76875,True,True,False,False,False,59.0
21,80,2023,4.0,38.25,True,False,False,False,True,54.0
20,85,2023,3.8,47.25,True,False,False,False,True,52.0
18,155,2023,4.0,63.45,True,True,False,True,False,110.0
15,85,2023,4.2,49.35,True,True,False,False,False,68.0
20,75,2024,5.0,49.35,True,True,False,False,False,49.0
16,100,2023,6.5,37.4,True,False,True,False,False,55.0
18,90,2022,4.0,42.09,True,False,True,False,False,66.0
20,80,2023,4.0,38.43,True,True,False,False,False,54.0
20,75,2023,4.0,32.94,True,False,False,True,False,48.0
14,100,2023,5.0,45.75,True,False,False,True,False,82.0
14,100,2023,5.0,45.75,True,True,False,False,False,100.0
13,95,2023,5.0,43.92,True,False,False,False,True,80.0
8,90,2022,5.0,31.35,True,True,False,False,False,76.0
15,100,2022,4.0,35.625,True,False,True,False,True,66.0
13,75,2023,5.5,27.075,True,False,False,False,True,61.0
14,90,2022,5.6,29.6125,True,True,False,False,False,66.0
24,60,2022,6.0,20.6,True,True,True,False,False,40.0
13,95,2022,5.0,30.9,True,False,False,True,True,80.0
10,75,2022,3.8,26.355755,True,True,False,False,False,60.0
16,80,2022,4.0,27.7429,True,False,False,True,False,53.0
13,95,2022,5.0,33.29148,True,False,True,False,False,90.0
13,95,2022,5.0,33.29148,True,False,True,False,False,76.0
23,95,2022,5.0,43.8,True,True,False,False,False,47.0
24,95,2022,4.0,43.8,True,True,True,False,False,47.0
23,95,2022,5.0,43.8,True,True,True,False,False,50.0
11,75,2022,5.5,34.675,True,True,False,True,False,56.0
11,85,2022,4.0,45.625,True,False,False,True,False,48.0
23,70,2021,4.0,31.6625,True,False,True,False,False,40.0
19,70,2021,5.0,31.6625,True,False,True,False,False,40.0
16,80,2021,5.4,39.1125,True,True,False,True,False,47.0
11,75,2022,4.0,35.3875,True,True,False,False,False,65.0
21,80,2021,5.0,37.25,True,True,True,False,False,49.0
20,75,2021,5.0,29.721415,True,True,True,False,False,42.0
23,95,2021,4.0,37.54284,True,False,False,False,True,44.0
23,80,2021,4.0,32.849985,True,False,False,False,True,42.0
11,70,2021,5.0,28.15713,True,True,True,False,False,41.0
23,95,2022,5.0,37.54284,True,True,False,False,False,48.0
16,80,2021,4.0,14.4375,True,False,True,False,True,40.0
23,85,2021,4.0,30.31875,True,True,False,False,False,46.0
12,80,2020,5.5,33.928585,True,True,True,False,False,53.0
19,95,2020,3.5,46.42859,True,False,True,False,False,44.0
18,100,2021,4.0,44.642875,True,False,False,False,True,47.0
18,95,2021,4.0,44.642875,True,False,False,False,True,47.0
19,100,2020,4.0,53.57145,True,True,False,False,False,53.0
20,80,2023,4.5,29.25,True,True,True,False,False,56.0
11,110,2023,4.5,58.8,True,False,False,False,True,99.0
7,95,2022,5.5,23.4,True,True,False,False,False,80.0
11,110,2023,4.5,36.9,True,False,True,False,True,90.0
16,65,2022,5.0,39.1,True,True,False,False,False,52.0
18,65,2021,4.0,38.25,True,False,True,False,False,46.0
9,90,2022,6.0,33.75,True,True,False,False,False,54.0
13,85,2022,4.5,47.25,True,False,False,True,False,71.0
15,85,2022,4.5,47.25,True,False,True,False,False,64.0
16,95,2021,4.0,63.633295,True,False,True,False,False,63.0
15,80,2021,4.0,40.0,True,True,True,False,False,52.0
16,70,2021,3.5,36.0,True,False,False,True,False,48.0
23,80,2020,4.0,48.25,True,True,False,False,False,49.0
20,95,2020,4.5,57.9,True,False,True,False,True,53.0
16,75,2023,4.0,32.94,True,False,True,False,True,59.0
6,75,2023,4.0,29.28,True,True,True,False,False,68.0
18,70,2022,3.4,32.94,True,False,True,False,False,52.0
16,95,2023,4.0,58.56,True,False,True,False,False,85.0
6,85,2022,4.0,24.225,True,False,True,False,False,66.0
15,70,2022,4.0,25.65,True,False,True,False,False,52.0
16,105,2022,4.0,33.475,True,True,False,True,False,70.0
14,80,2022,4.0,25.75,True,False,True,False,False,65.0
19,70,2022,4.0,29.130045,True,False,False,False,True,52.0
15,80,2021,4.0,31.2857,True,False,False,False,True,53.0
13,100,2021,5.0,31.2857,True,False,False,True,False,72.0
13,100,2021,5.0,34.41427,True,False,False,True,False,65.0
14,100,2021,4.0,36.09375,True,False,False,False,True,62.0
14,90,2020,4.0,39.28573,True,False,False,False,True,56.0
16,95,2023,6.0,35.65,True,False,False,True,True,62.0
11,125,2023,9.0,34.97148,True,False,True,False,True,73.0
12,95,2023,6.0,34.300035,True,False,False,True,True,59.0
19,65,2021,4.0,27.2,True,True,False,False,False,33.0
14,80,2021,7.5,24.32221,True,False,True,False,False,37.0
9,95,2020,5.0,27.39996,True,True,False,False,False,44.0
10,95,2020,5.0,27.39996,True,False,True,False,True,45.0
10,95,2020,5.0,27.39996,True,False,True,False,True,39.0
16,100,2023,5.0,33.75,False,True,False,False,False,45.0
16,100,2023,5.0,35.0,True,True,False,False,False,51.0
8,90,2023,6.0,32.2,True,False,False,True,False,51.0
15,80,2023,4.4,21.3333,True,False,False,True,False,45.0
14,85,2023,5.0,23.46663,True,False,False,True,False,47.0
14,85,2023,5.0,24.533295,True,True,False,False,False,40.0
12,100,2021,6.0,33.6,True,True,False,False,False,58.0
12,95,2022,6.0,37.2,True,True,False,False,False,59.0
12,100,2021,6.0,37.2,True,True,False,False,False,55.0
12,100,2021,6.0,41.85,True,False,False,True,False,55.0
11,100,2021,5.0,16.9,True,False,True,False,False,48.0
12,100,2020,6.0,38.4,True,False,False,False,True,53.0
7,90,2024,4.0,35.075,True,False,False,True,False,51.0
9,100,2023,6.0,31.2,True,False,True,False,False,58.0
4,100,2022,5.0,31.2,True,True,False,False,False,53.0
4,95,2022,5.0,30.0,True,True,False,True,False,53.0
10,85,2022,6.0,22.0,True,False,True,False,False,42.0
5,80,2021,6.0,20.0,True,False,True,False,False,47.0
4,100,2022,7.3,23.433365,True,False,True,False,False,45.0
5,100,2021,6.0,30.8,True,False,True,False,False,55.0
3,85,2021,6.0,30.8,True,False,True,False,False,57.0
5,105,2021,6.0,34.1,True,False,False,True,False,48.0
4,100,2021,7.3,27.9,True,False,True,False,False,43.0
3,95,2021,6.0,32.55,True,False,False,True,False,48.0
4,90,2021,5.0,38.75,True,False,True,False,False,42.0
3,90,2021,6.0,35.7,True,False,False,True,False,64.0
10,95,2021,6.0,40.8,True,False,True,False,False,46.0
12,90,2023,4.0,43.2,True,False,True,False,False,43.0
9,85,2022,6.0,23.65,True,False,True,False,False,55.0
20,80,2022,5.0,16.125,True,False,False,True,False,37.0
19,75,2022,6.0,11.2,True,False,False,True,False,30.0
20,80,2022,5.0,21.0,True,False,False,True,False,39.0
9,90,2022,6.0,34.375,True,False,True,False,False,48.0
21,60,2021,5.0,23.25,True,True,False,False,False,30.0
13,105,2022,6.0,40.3,True,False,True,False,False,58.0
12,90,2021,6.0,23.0,True,False,True,False,False,36.0
15,85,2023,5.0,26.4,True,False,True,False,False,39.0
9,65,2023,4.0,20.4,True,True,False,False,False,41.0
10,60,2022,4.0,16.118365,True,True,False,False,False,36.0
11,120,2022,4.0,14.80003,True,False,True,False,False,41.0
25,75,2022,66.0,9.1,True,False,False,False,True,30.0
8,90,2022,4.0,26.1625,True,False,False,True,False,56.0
7,105,2021,6.0,27.72,True,False,False,False,True,45.0
8,75,2021,6.0,17.82,True,False,False,True,False,40.0
24,80,2022,5.5,19.8,True,False,False,True,False,43.0
9,90,2021,4.0,24.4375,True,True,False,True,False,34.0
9,100,2021,4.0,24.46875,True,False,False,True,False,43.0
23,100,2021,6.0,20.25,True,True,False,False,False,44.0
12,85,2021,4.5,13.5,True,False,True,False,False,32.0
15,85,2021,5.0,16.5,True,False,False,True,False,36.0
6,70,2022,4.0,23.4,True,False,False,True,False,40.0
6,70,2022,4.0,24.46875,True,False,False,True,False,40.0
7,105,2023,5.5,13.86,True,False,False,True,False,45.0
8,70,2022,6.0,19.35,True,False,True,False,False,47.0
14,105,2022,6.0,39.20004,True,False,False,False,True,50.0
3,100,2022,6.0,40.833375,True,False,False,True,False,61.0
7,100,2022,5.5,28.0,True,False,False,True,False,52.0
3,95,2022,6.0,29.4,True,False,False,True,False,55.0
2,95,2022,6.0,28.0,True,False,False,True,False,58.0
11,85,2021,4.0,34.425,True,False,False,True,False,45.0
8,90,2021,16.0,21.675,True,True,False,False,False,43.0
7,95,2021,4.5,37.2,True,False,False,True,False,53.0
11,85,2021,4.0,14.3,True,False,False,True,False,36.0
7,90,2023,4.0,30.1875,True,False,False,True,False,53.0
7,100,2022,4.0,34.1,True,False,True,False,False,39.0
10,95,2021,6.0,31.3131,True,False,True,False,False,50.0
6,100,2023,4.0,44.55,True,True,False,False,False,61.0
8,105,2023,4.0,27.0,True,False,False,False,True,55.0
10,95,2021,6.0,40.3,True,False,False,True,False,39.0
10,100,2021,6.0,40.3,True,False,False,True,False,43.0
4,90,2021,4.0,23.625,True,False,False,False,True,42.0
3,105,2021,4.0,12.705,True,False,False,True,False,53.0
11,90,2021,5.0,12.705,True,False,True,False,False,46.0
3,100,2021,4.4,12.1275,True,False,True,False,False,48.0
9,95,2021,6.0,13.86,True,False,True,False,False,38.0
3,95,2021,3.2,13.86,True,True,False,False,False,45.0
4,95,2022,7.3,16.0,True,False,True,False,False,43.0
6,110,2021,7.3,52.7,True,False,True,False,False,53.0
8,75,2021,6.0,33.8,True,True,False,False,False,38.0
6,80,2024,4.3,21.0,True,False,True,False,False,41.0
6,95,2023,9.1,29.7,False,False,False,True,False,73.0
11,85,2023,5.5,15.58337,True,False,True,False,False,53.0
9,50,2023,5.5,9.208355,True,False,False,False,True,31.0
9,100,2023,5.5,28.35,True,False,True,False,True,47.0
7,80,2023,9.1,31.5,True,False,False,True,False,50.0
10,80,2023,4.0,22.05,True,False,True,False,False,41.0
10,100,2023,4.0,47.85,True,False,True,False,False,52.0
6,80,2023,5.5,33.0,True,False,True,False,False,55.0
9,90,2022,4.0,33.6,True,False,False,False,True,52.0
10,65,2022,4.0,25.2,True,True,False,False,False,36.0
9,105,2022,9.1,35.70003,True,False,False,False,True,62.0
2,100,2023,4.0,41.650035,True,False,True,False,False,61.0
3,70,2022,5.5,15.6,True,True,False,False,False,45.0
5,80,2022,5.4,27.1875,True,True,False,False,False,46.0
9,85,2021,3.6,29.15,True,True,False,False,False,45.0
6,90,2021,5.4,26.441635,True,False,False,False,True,45.0
5,85,2021,4.0,28.35,True,False,False,True,False,41.0
6,110,2021,4.0,20.075,True,False,False,True,False,52.0
8,75,2021,4.1,17.3375,True,True,False,False,False,39.0
10,100,2020,4.0,37.8,True,False,False,True,False,54.0
11,75,2023,3.8,20.0,True,True,False,False,False,43.0
15,65,2023,4.0,19.8,True,False,False,True,False,37.0
6,75,2023,4.0,23.5125,True,True,False,False,False,43.0
5,80,2023,4.0,24.75,True,False,True,False,False,48.0
11,80,2023,4.0,24.75,True,True,False,False,False,44.0
11,85,2023,5.5,17.325,True,False,True,False,False,43.0
13,90,2022,4.2,30.8,True,True,False,False,False,54.0
13,85,2022,4.2,43.63337,True,True,False,False,False,48.0
11,85,2022,4.0,43.63337,True,False,False,True,False,50.0
8,95,2022,4.0,32.5,True,False,False,True,False,56.0
10,85,2022,5.4,27.3,True,False,False,False,True,50.0
14,75,2022,5.4,25.828125,True,False,True,False,False,44.0
4,95,2021,5.5,31.8,True,True,False,False,False,55.0
6,90,2021,4.0,30.475,True,False,True,False,False,50.0
9,90,2022,4.0,35.775,True,False,False,True,False,50.0
13,90,2021,4.0,32.008295,True,False,True,False,False,36.0
13,95,2022,4.5,36.18329,True,False,True,False,False,46.0
10,95,2021,5.5,32.4,True,True,False,False,False,48.0
14,95,2020,5.5,21.9,True,True,False,False,False,44.0
13,95,2021,4.5,23.725,True,False,True,False,False,45.0
13,100,2021,4.5,23.725,True,False,True,False,False,50.0
20,70,2022,4.0,25.2,True,False,False,True,False,34.0
14,100,2023,6.0,28.8,True,True,False,False,False,48.0
14,100,2022,6.0,20.36004,True,False,True,False,False,46.0
14,100,2022,6.0,22.905045,True,True,False,False,False,51.0
14,100,2022,6.0,20.36004,True,True,False,False,False,48.0
20,70,2022,4.0,19.02861,True,False,False,True,False,32.0
14,100,2022,6.0,25.37148,True,False,False,False,True,42.0
14,100,2022,6.0,25.37148,True,False,False,False,True,42.0
14,100,2023,6.0,26.428625,True,True,False,False,False,49.0
11,100,2022,6.0,36.4,True,False,False,True,False,42.0
14,100,2022,6.0,27.3,True,False,False,False,True,42.0
14,105,2023,6.0,30.7125,True,True,False,False,False,50.0
14,105,2022,6.0,21.84,True,True,False,False,False,48.0
11,95,2021,6.0,18.72,True,False,False,True,False,34.0
13,100,2022,66.0,24.96,True,False,False,True,False,40.0
4,85,2022,4.0,30.8,True,False,True,False,True,50.0
21,90,2021,5.0,30.25,True,True,False,True,False,35.0
21,90,2021,5.0,33.0,True,True,False,False,False,37.0
21,90,2022,6.0,30.25,True,True,False,False,False,38.0
21,90,2021,5.0,34.1,True,True,False,False,False,38.0
21,90,2021,5.0,34.1,True,True,False,True,False,35.0
21,90,2021,5.0,34.1,True,True,False,False,False,38.0
7,95,2021,6.0,23.437,True,False,False,False,True,44.0
7,105,2021,6.5,26.494,True,False,False,True,False,48.0
7,95,2021,6.5,24.456,True,False,False,True,False,46.0
15,105,2021,5.0,26.494,True,False,False,True,False,38.0
6,85,2020,4.0,22.0,True,False,True,False,True,43.0
16,100,2021,5.0,24.75,True,True,True,False,False,45.0
14,80,2020,4.0,20.1875,True,True,False,True,False,36.0
15,80,2021,6.0,17.71875,True,True,True,False,False,38.0
11,95,2022,4.0,39.166625,True,False,False,True,False,43.0
14,60,2022,6.0,27.375,True,False,False,False,True,32.0
14,95,2021,5.0,27.0,True,False,True,False,False,47.0
14,75,2021,4.0,34.77,True,False,True,False,False,44.0
9,95,2022,6.0,39.20004,True,True,False,False,False,52.0
9,95,2022,5.0,39.20004,True,False,False,False,True,53.0
14,70,2023,4.0,29.40003,True,True,True,False,False,43.0
9,95,2022,5.0,39.6,True,True,False,False,False,59.0
9,95,2022,6.0,37.95,True,False,True,False,False,56.0
9,95,2022,5.0,40.8,True,True,False,False,False,58.0
9,95,2022,5.0,40.8,True,False,False,False,True,54.0
9,100,2022,6.0,40.8,True,False,True,False,False,57.0
9,95,2022,5.0,40.8,True,False,False,False,True,53.0
12,70,2021,4.0,27.9,True,True,True,False,False,39.0
6,80,2021,6.0,19.1,True,False,False,True,False,40.0
6,70,2021,6.0,16.235,True,False,True,False,False,38.0
8,90,2021,6.0,21.01,True,False,False,True,True,38.0
8,95,2021,5.0,25.475,True,True,False,True,False,40.0
11,85,2020,4.5,24.456,True,False,True,False,False,57.0
16,90,2022,4.0,29.7,True,False,True,False,False,49.0
13,90,2023,5.0,16.291705,True,True,True,False,False,53.0
13,80,2023,6.0,12.041695,True,True,False,False,False,44.0
16,90,2023,4.0,36.225,True,False,True,False,False,59.0
13,95,2023,4.0,37.8,True,False,True,False,False,55.0
15,95,2022,4.0,39.6,True,False,True,False,False,52.0
13,125,2022,5.0,30.8,True,False,True,False,False,64.0
13,95,2022,5.0,29.4,True,False,True,False,False,64.0
13,110,2022,6.0,29.4,True,False,False,False,True,62.0
10,75,2022,4.0,16.9,True,False,True,False,False,38.0
9,105,2021,6.0,26.5,True,False,False,True,False,57.0
15,85,2021,3.6,29.224965,True,False,False,True,False,37.0
9,95,2022,6.0,27.8333,True,False,False,False,True,51.0
24,90,2023,6.0,41.25,True,False,True,False,False,66.0
16,65,2021,5.0,29.28,True,False,True,False,False,40.0
19,100,2023,6.0,32.175,True,False,True,False,False,84.0
9,55,2023,4.0,9.91669,True,False,False,True,False,36.0
13,70,2022,4.0,35.70003,True,False,False,True,False,39.0
18,85,2022,3.8,41.650035,True,False,False,True,False,52.0
16,90,2021,6.0,31.265625,True,False,True,False,False,57.0
14,85,2021,4.0,20.075,True,True,False,False,False,43.0
29,80,2023,6.0,47.0,True,False,True,False,False,46.0
20,90,2023,6.0,24.2825,True,False,True,False,False,50.0
45,100,2023,5.0,23.17875,True,False,True,False,False,62.0
24,70,2023,6.0,30.12774,True,True,False,False,False,42.0
8,90,2022,4.0,54.93882,True,True,False,False,False,58.0
21,85,2023,6.0,31.68,True,False,True,False,False,46.0
21,85,2023,6.0,31.68,True,False,False,True,False,48.0
25,90,2022,4.0,24.67146,True,False,False,False,True,52.0
26,95,2022,4.0,26.91432,True,False,False,False,True,55.0
20,110,2023,6.0,40.15,True,False,False,True,False,46.0
21,90,2023,6.0,40.15,False,False,False,True,False,67.0
20,95,2023,6.0,40.15,True,False,False,True,False,46.0
15,95,2022,5.0,36.72,True,False,True,False,False,49.0
18,110,2022,6.0,42.84,True,False,True,False,False,66.0
26,90,2021,4.0,27.5,True,False,False,False,True,45.0
11,85,2021,4.0,13.2,True,False,False,True,False,41.0
23,90,2021,5.5,32.25,True,False,True,False,False,41.0
11,90,2021,4.0,29.5625,True,False,False,False,True,47.0
16,90,2020,6.0,28.941705,True,False,False,False,True,46.0
16,95,2020,4.0,41.525055,True,True,False,False,False,48.0
23,90,2021,5.5,30.20004,True,False,True,False,False,45.0
16,90,2020,5.0,28.941705,True,True,False,False,False,52.0
16,85,2020,6.0,28.941705,True,False,False,False,True,46.0
15,100,2023,5.0,34.65,True,False,False,True,False,56.0
16,85,2021,5.0,26.5,True,False,False,False,True,48.0
15,100,2021,5.0,23.725,True,False,True,False,False,39.0
4,75,2023,4.0,30.4,True,False,False,True,False,44.0
9,105,2021,3.6,28.0,True,False,True,False,False,43.0
11,95,2022,5.0,23.0,True,False,True,False,False,49.0
11,75,2023,4.0,21.85,True,False,True,False,False,42.0
14,95,2022,4.0,33.6,True,False,False,False,True,55.0
14,95,2022,4.0,33.6,True,False,False,False,True,53.0
13,95,2021,5.0,27.695,True,False,True,False,False,45.0
13,70,2021,4.5,19.1,True,False,False,True,False,33.0
7,65,2021,4.0,20.38,True,False,True,False,False,36.0
10,90,2021,4.0,22.0,True,False,False,True,False,44.0
11,75,2023,6.0,23.5125,True,False,False,True,False,44.0
13,90,2023,6.0,16.291705,True,False,False,True,False,57.0
13,75,2022,5.5,14.175,True,False,False,True,False,31.0
11,80,2021,9.1,27.1875,True,True,False,False,False,46.0
12,95,2022,5.0,30.68568,True,False,False,False,True,52.0
11,75,2022,6.0,31.033365,True,False,False,True,False,46.0
19,110,2021,6.0,35.19,True,False,False,True,False,50.0
8,85,2022,4.0,23.25719,True,False,False,True,False,44.0
7,80,2020,4.0,15.0,True,False,False,True,False,31.0
10,50,2023,4.0,13.51386,True,False,False,True,False,32.0
11,65,2022,6.0,19.0,True,False,False,True,False,35.0
7,95,2022,4.5,24.0,True,False,False,True,False,55.0
11,95,2022,4.0,24.0,True,False,True,False,False,53.0
10,85,2021,4.0,19.95,True,False,False,True,False,45.0
13,65,2021,4.0,17.1,True,False,False,True,False,34.0
7,105,2021,4.5,28.6,True,True,False,False,False,51.0
11,90,2023,16.0,32.55,True,False,True,False,False,48.0
12,105,2023,4.0,29.28003,True,False,False,True,False,55.0
9,90,2023,4.0,33.78465,True,False,False,True,False,52.0
13,80,2022,4.0,25.5714,True,False,True,False,False,44.0
6,70,2024,4.0,23.01426,True,False,False,True,False,49.0
10,80,2022,5.5,32.6667,True,False,True,False,False,48.0
7,100,2022,4.0,39.20004,True,False,True,False,False,60.0
7,125,2021,4.0,43.499925,False,False,False,True,False,78.0
13,90,2022,5.0,29.82852,True,False,True,False,False,52.0
13,95,2022,6.0,23.35671,True,False,True,False,False,49.0
10,85,2021,4.0,22.05,True,False,False,True,False,43.0
10,90,2021,4.8,25.427765,True,True,False,False,False,43.0
12,90,2021,6.0,25.427765,True,False,False,True,False,51.0
9,85,2020,6.0,25.11663,True,False,False,True,False,43.0
15,85,2021,4.0,25.11663,True,False,True,False,False,34.0
7,90,2021,5.5,26.258295,True,False,False,True,False,55.0
10,80,2021,4.2,24.0,True,False,False,True,False,43.0
11,75,2023,4.0,29.925,True,False,False,True,False,47.0
45,85,2022,6.0,21.76,True,True,False,True,False,43.0
21,90,2022,4.5,24.15,True,False,False,True,False,37.0
21,100,2022,6.0,26.25,True,False,False,True,False,45.0
20,90,2023,4.0,26.4,True,False,True,False,False,47.0
19,80,2024,4.0,24.0,True,False,True,False,False,51.0
7,90,2023,4.0,14.4,True,True,False,False,False,50.0
5,90,2023,4.5,30.721445,True,True,False,False,False,77.0
16,80,2023,4.0,26.7143,True,False,False,False,True,47.0
18,100,2023,4.0,34.72859,True,True,False,False,False,55.0
11,85,2023,6.0,29.38573,True,False,False,False,True,51.0
15,90,2023,6.0,29.38573,True,False,False,True,False,53.0
15,90,2023,6.0,30.721445,True,False,True,False,False,50.0
14,100,2023,5.0,36.064305,True,True,False,False,False,75.0
15,95,2024,6.0,32.05716,True,False,True,False,False,61.0
14,90,2020,5.0,24.2825,True,False,False,True,False,52.0
2,105,2023,4.0,19.8675,True,False,True,False,False,54.0
18,100,2023,4.0,28.6975,True,True,False,False,False,56.0
10,85,2023,6.0,24.2825,True,False,True,False,False,53.0
5,90,2023,4.5,25.38625,True,False,False,False,True,77.0
15,90,2023,6.0,24.2825,True,False,False,True,False,55.0
14,80,2023,9.2,26.5833,True,False,False,True,True,20.0
14,85,2023,5.0,24.81108,True,False,True,False,True,43.0
25,75,2023,4.0,40.76106,True,True,False,False,False,39.0
14,85,2023,5.0,38.98884,True,True,False,False,False,71.0
4,95,2023,4.0,28.8,True,True,False,False,False,63.0
14,90,2023,5.0,34.56,True,False,False,False,True,63.0
16,85,2022,6.0,23.55003,True,True,False,False,False,54.0
21,105,2022,4.0,30.27861,True,True,False,False,False,47.0
14,90,2022,5.0,25.79289,True,False,False,True,True,65.0
18,95,2022,5.0,30.0,True,False,False,False,True,53.0
16,100,2021,5.0,41.31,True,True,False,False,False,49.0
15,85,2022,5.0,36.72,True,True,False,False,False,49.0
19,85,2021,4.0,39.78,True,True,False,False,False,45.0
12,90,2021,6.0,33.66,True,False,False,True,False,48.0
19,85,2022,4.0,39.78,True,True,False,False,False,44.0
6,95,2022,5.0,32.13,True,False,True,False,False,60.0
18,100,2022,6.0,33.66,True,False,False,True,False,51.0
18,95,2022,6.0,30.6,True,False,False,False,True,49.0
14,80,2021,5.0,22.0,True,False,False,False,True,39.0
15,90,2021,4.5,24.2,True,False,False,True,False,41.0
15,85,2021,4.5,25.3,True,False,False,True,False,45.0
15,85,2021,4.5,24.2,True,False,False,True,False,39.0
12,90,2021,4.5,25.3,True,True,False,False,False,65.0
12,85,2021,4.5,24.2,True,False,True,False,False,50.0
12,90,2021,4.5,25.3,True,False,True,False,False,63.0
12,90,2021,4.5,25.3,True,False,False,False,True,57.0
12,90,2021,4.5,25.3,True,False,False,False,True,57.0
12,90,2021,4.5,24.2,True,False,True,False,False,51.0
9,85,2021,4.0,26.4,True,True,False,False,False,50.0
20,90,2021,4.0,27.6,True,False,False,True,False,40.0
15,85,2021,9.0,32.4,True,False,False,True,True,44.0
15,95,2021,9.0,25.2,True,False,False,True,True,46.0
6,100,2021,4.0,30.0,True,False,False,False,True,54.0
20,85,2021,4.0,28.21875,True,False,True,False,False,39.0
20,80,2021,4.0,28.21875,True,False,True,False,False,37.0
15,85,2021,4.5,30.90625,True,False,True,False,False,35.0
24,85,2021,6.0,28.941705,True,False,False,True,False,41.0
21,80,2021,4.0,26.425035,True,True,False,False,False,34.0
24,85,2021,6.0,28.941705,True,True,True,False,False,44.0
16,75,2021,4.0,23.908365,True,False,False,False,True,37.0
14,90,2021,5.0,28.941705,True,False,True,False,False,48.0
8,100,2021,6.0,32.71671,True,False,True,False,False,54.0
15,75,2021,5.0,27.68337,True,False,False,True,False,38.0
6,90,2022,5.0,31.68,True,False,False,True,False,60.0
8,100,2022,5.5,36.0,True,False,False,True,False,88.0
8,95,2022,4.5,34.56,True,False,False,True,False,76.0
8,95,2022,4.5,34.56,True,False,True,False,False,85.0
14,75,2023,4.0,27.36,True,True,False,False,False,41.0
8,70,2022,4.0,19.06431,True,False,False,True,False,50.0
6,85,2022,5.0,24.67146,True,False,False,True,False,56.0
15,90,2023,5.0,28.03575,True,False,True,False,False,44.0
8,95,2022,4.6,43.8,True,False,False,True,False,47.0
18,75,2022,7.3,34.675,True,True,True,False,False,44.0
18,85,2022,4.0,31.5,True,True,False,True,False,55.0
7,85,2022,4.0,33.0,True,False,False,False,True,58.0
18,80,2022,4.0,30.6,True,True,False,True,False,47.0
7,100,2022,5.0,38.25,True,False,False,True,False,88.0
8,80,2021,4.0,24.0,True,True,False,False,False,46.0
11,70,2021,4.0,33.59375,True,False,True,False,False,35.0
8,80,2021,4.0,26.875,True,True,False,False,False,45.0
7,65,2021,4.0,20.13336,True,False,False,True,True,37.0
7,80,2023,5.0,29.1429,True,False,True,False,False,50.0
9,100,2022,8.0,42.46671,True,True,False,True,False,47.0
6,100,2021,5.0,41.6,True,False,True,False,False,57.0
