url	bukken_title	madori	construction_area	land_area	price	construction_year	construction_month	features	todofukenNm	shikugunNm	tohoJikan1
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_74982633/	74982633_5号棟	3LDK	99.16	102.64	74900000	2024	10	エコポイント対象住宅|フラット３５Sに対応|高気密高断熱住宅|地盤調査済|年内引渡可|省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|ＬＤＫ１５畳以上|前道６ｍ以上|角地|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|天井高２．５ｍ以上|リビング階段|都市ガス|小学校 徒歩10分以内|床暖房|食器洗乾燥機|整備された歩道|浄水器|スマートキー	東京都	江戸川区	10
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_72910287/	72910287	4LDK	97.7	101.31	63800000	2023	11	耐震基準適合証明書|長期優良住宅認定通知書|フラット３５Sに対応|地盤調査済|年度内引渡可|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|温水洗浄便座|南庭|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|都市近郊|通風良好|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|小学校 徒歩10分以内|ルーフバルコニー|平坦地|床暖房|開発分譲地内|食器洗乾燥機|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	足立区	6
https://suumo.jp/ikkodate/tokyo/sc_katsushika/nc_74982632/	74982632_4号棟	3LDK	93.78	91.56	72900000	2024	10	エコポイント対象住宅|フラット３５Sに対応|高気密高断熱住宅|地盤調査済|年内引渡可|省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|全居室収納|ＬＤＫ１５畳以上|前道６ｍ以上|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|複層ガラス|温水洗浄便座|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|全居室フローリング|ウォークインクローゼット|天井高２．５ｍ以上|リビング階段|都市ガス|小学校 徒歩10分以内|床暖房|食器洗乾燥機|浄水器|スマートキー	東京都	葛飾区	7
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_74756853/	74756853_B号棟	3LDK	91.07	90.74	66900000	2024	07	フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|年内引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|角地|整形地|対面式キッチン|バリアフリー|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|通風良好|全居室フローリング|アイランドキッチン|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|小学校 徒歩10分以内|ルーフバルコニー|平坦地|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー	東京都	足立区	12
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_74756853/	74756853_E号棟	3LDK	99.73	95.06	64900000	2024	07	フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|年内引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|角地|整形地|対面式キッチン|バリアフリー|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|通風良好|全居室フローリング|アイランドキッチン|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|小学校 徒歩10分以内|ルーフバルコニー|平坦地|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー	東京都	足立区	12
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_74756853/	74756853_F号棟	3LDK	99.36	93.77	65900000	2024	07	フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|年内引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|角地|整形地|対面式キッチン|バリアフリー|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|通風良好|全居室フローリング|アイランドキッチン|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|小学校 徒歩10分以内|ルーフバルコニー|平坦地|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー	東京都	足立区	12
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74046720/	74046720	4LDK	90.25	110.05	69880000	2024	05	BELS/省エネ基準適合認定書あり|フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|太陽光発電システム|地盤調査済|年内引渡可|２沿線以上利用可|ＬＤＫ１８畳以上|省エネ給湯器|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|閑静な住宅地|前道６ｍ以上|整形地|シャワー付洗面化粧台|対面式キッチン|セキュリティ充実|EV車充電設備|ワイドバルコニー|トイレ２ヶ所|浴室１坪以上|２階建|２面以上バルコニー|南面バルコニー|複層ガラス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|通風良好|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|平坦地|床暖房|開発分譲地内|区画整理地内|食器洗乾燥機|周辺交通量少なめ|隣家との間隔が大きい|整備された歩道|浄水器|スマートキー|高機能トイレ	東京都	世田谷区	
https://suumo.jp/ikkodate/tokyo/sc_itabashi/nc_74167158/	74167158	3LDK	87.16	109.26	69900000	2024	08	長期優良住宅認定通知書|設計住宅性能評価書|省エネルギー対策|地盤調査済|年内引渡可|省エネ給湯器|システムキッチン|浴室乾燥機|全居室収納|閑静な住宅地|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|角地|整形地|ミストサウナ|家庭菜園|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|２面以上バルコニー|複層ガラス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|全居室フローリング|ウォークインクローゼット|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|ジェットバス|全室２面採光|小学校 徒歩10分以内|ルーフバルコニー|床暖房|屋上|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	板橋区	14
https://suumo.jp/ikkodate/tokyo/sc_suginami/nc_72917537/	72917537	3LDK	82.62	85.45	79860000	2023	12	フラット３５Sに対応|地盤調査済|即引渡可|２沿線以上利用可|省エネ給湯器|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|南側道路面す|閑静な住宅地|ＬＤＫ１５畳以上|整形地|シャワー付洗面化粧台|対面式キッチン|バリアフリー|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|屋根裏収納|床暖房|食器洗乾燥機|浄水器|スマートキー	東京都	杉並区	
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_73000810/	73000810_B号棟	4LDK	99.38	100.16	83800000	2024	01	長期優良住宅認定通知書|BELS/省エネ基準適合認定書あり|省エネルギー対策|高気密高断熱住宅|地盤調査済|駐車２台可|即引渡可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|整形地|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|前面棟無|通風良好|全居室フローリング|ウォークインクローゼット|ＩＨクッキングヒーター|全居室複層ガラスか複層サッシ|都市ガス|小学校 徒歩10分以内|平坦地|床暖房|食器洗乾燥機|周辺交通量少なめ	東京都	練馬区	8
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_73000810/	73000810_C号棟	4LDK	96.9	100.41	84800000	2024	01	長期優良住宅認定通知書|BELS/省エネ基準適合認定書あり|省エネルギー対策|高気密高断熱住宅|地盤調査済|駐車２台可|即引渡可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|整形地|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|前面棟無|通風良好|全居室フローリング|ウォークインクローゼット|ＩＨクッキングヒーター|全居室複層ガラスか複層サッシ|都市ガス|小学校 徒歩10分以内|平坦地|床暖房|食器洗乾燥機|周辺交通量少なめ	東京都	練馬区	8
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_73000810/	73000810_E号棟	4LDK	100	100	80800000	2024	01	長期優良住宅認定通知書|BELS/省エネ基準適合認定書あり|省エネルギー対策|高気密高断熱住宅|地盤調査済|駐車２台可|即引渡可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|整形地|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|前面棟無|通風良好|全居室フローリング|ウォークインクローゼット|ＩＨクッキングヒーター|全居室複層ガラスか複層サッシ|都市ガス|小学校 徒歩10分以内|平坦地|床暖房|食器洗乾燥機|周辺交通量少なめ	東京都	練馬区	8
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_72227372/	72227372	4LDK	115.4	114.03	86800000	2024	10	地盤調査済|２沿線以上利用可|ＬＤＫ２０畳以上|省エネ給湯器|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|閑静な住宅地|総合病院 徒歩10分以内|前道６ｍ以上|整形地|シャワー付洗面化粧台|対面式キッチン|ワイドバルコニー|３面採光|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|オートバス|温水洗浄便座|床下収納|浴室に窓|吹抜け|ＴＶモニタ付インターホン|節水型トイレ|緑豊かな住宅地|都市近郊|通風良好|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|リビング階段|都市ガス|シューズインクローク|全室２面採光|小学校 徒歩10分以内|平坦地|床暖房|開発分譲地内|テラス|食器洗乾燥機|浄水器	東京都	練馬区	14
https://suumo.jp/ikkodate/tokyo/sc_suginami/nc_75289696/	75289696	3LDK	98	90.1	99800000	2024	06	フラット３５Sに対応|地盤調査済|即引渡可|２沿線以上利用可|スーパー 徒歩10分以内|市街地が近い|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|閑静な住宅地|ＬＤＫ１５畳以上|前道６ｍ以上|角地|整形地|３面採光|トイレ２ヶ所|南面バルコニー|温水洗浄便座|浴室に窓|吹抜け|節水型トイレ|緑豊かな住宅地|都市近郊|前面棟無|通風良好|ウッドデッキ|パントリー（食器・食品の収納庫）|ウォークインクローゼット|天井高２．５ｍ以上|ＩＨクッキングヒーター|都市ガス|シューズインクローク|小学校 徒歩10分以内|ルーフバルコニー|平坦地|屋根裏収納|開発分譲地内|食器洗乾燥機|周辺交通量少なめ|整備された歩道|浄水器|高機能トイレ|ビルトインガレージ	東京都	杉並区	12
https://suumo.jp/ikkodate/tokyo/sc_ota/nc_73898804/	73898804	3LDK+S	107.63	100	104800000	2024	02	フラット３５・S適合証明書|省エネルギー対策|フラット３５Sに対応|地盤調査済|即引渡可|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|システムキッチン|浴室乾燥機|全居室収納|閑静な住宅地|ＬＤＫ１５畳以上|総合病院 徒歩10分以内|角地|ミストサウナ|家庭菜園|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|複層ガラス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|都市近郊|全居室フローリング|全居室６畳以上|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|ジェットバス|小学校 徒歩10分以内|ルーフバルコニー|床暖房|屋上|納戸|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	大田区	12
https://suumo.jp/ikkodate/tokyo/sc_nerima/nc_73991343/	73991343	4LDK	108.14	114.35	109800000	2024	03	長期優良住宅認定通知書|設計住宅性能評価書|建設住宅性能評価書（新築時）|太陽光発電システム|地盤調査済|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|システムキッチン|浴室乾燥機|全居室収納|駅まで平坦|閑静な住宅地|整形地|庭|シャワー付洗面化粧台|対面式キッチン|バリアフリー|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|温水洗浄便座|床下収納|ＴＶモニタ付インターホン|緑豊かな住宅地|都市近郊|全居室フローリング|ウォークインクローゼット|リビング階段|都市ガス|平坦地|床暖房|食器洗乾燥機|浄水器	東京都	練馬区	12
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_75103010/	75103010_2号棟	3LDK	92.73	106.48	113900000	2024	09	設計住宅性能評価書|省エネルギー対策|地盤調査済|年内引渡可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|全居室収納|角地|整形地|ミストサウナ|家庭菜園|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|２面以上バルコニー|東南向き|南面バルコニー|複層ガラス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|全居室６畳以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|ジェットバス|小学校 徒歩10分以内|ルーフバルコニー|床暖房|屋上|納戸|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	世田谷区	13
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_75103010/	75103010_1号棟	2LDK+S	93.56	113.97	119900000	2024	09	設計住宅性能評価書|省エネルギー対策|地盤調査済|年内引渡可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|全居室収納|角地|整形地|ミストサウナ|家庭菜園|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|２面以上バルコニー|東南向き|南面バルコニー|複層ガラス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|全居室６畳以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|ジェットバス|小学校 徒歩10分以内|ルーフバルコニー|床暖房|屋上|納戸|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	世田谷区	13
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_73310010/	73310010_D号棟	2LDK+S	101.5	83.45	119800000	2024	03	長期優良住宅認定通知書|BELS/省エネ基準適合認定書あり|高気密高断熱住宅|ＬＤＫ１８畳以上|年度内引渡可|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|整形地|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|オートバス|温水洗浄便座|床下収納|浴室に窓|節水型トイレ|緑豊かな住宅地|通風良好|パントリー（食器・食品の収納庫）|ウォークインクローゼット|ＩＨクッキングヒーター|全居室複層ガラスか複層サッシ|都市ガス|小学校 徒歩10分以内|ルーフバルコニー|平坦地|床暖房|食器洗乾燥機|周辺交通量少なめ	東京都	世田谷区	9
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_73310010/	73310010_B号棟	3LDK	99.88	83.18	117800000	2024	03	長期優良住宅認定通知書|BELS/省エネ基準適合認定書あり|高気密高断熱住宅|ＬＤＫ１８畳以上|年度内引渡可|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|整形地|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|オートバス|温水洗浄便座|床下収納|浴室に窓|節水型トイレ|緑豊かな住宅地|通風良好|パントリー（食器・食品の収納庫）|ウォークインクローゼット|ＩＨクッキングヒーター|全居室複層ガラスか複層サッシ|都市ガス|小学校 徒歩10分以内|ルーフバルコニー|平坦地|床暖房|食器洗乾燥機|周辺交通量少なめ	東京都	世田谷区	9
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_73310010/	73310010_A号棟	3LDK	99.81	82.99	122800000	2024	03	長期優良住宅認定通知書|BELS/省エネ基準適合認定書あり|高気密高断熱住宅|ＬＤＫ１８畳以上|年度内引渡可|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|整形地|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|オートバス|温水洗浄便座|床下収納|浴室に窓|節水型トイレ|緑豊かな住宅地|通風良好|パントリー（食器・食品の収納庫）|ウォークインクローゼット|ＩＨクッキングヒーター|全居室複層ガラスか複層サッシ|都市ガス|小学校 徒歩10分以内|ルーフバルコニー|平坦地|床暖房|食器洗乾燥機|周辺交通量少なめ	東京都	世田谷区	9
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74564684/	74564684_2号棟	4LDK	104.95	131.69	127500000	2024	08	長期優良住宅認定通知書|設計住宅性能評価書|省エネルギー対策|地盤調査済|年内引渡可|駐車２台可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|全居室収納|閑静な住宅地|整形地|ミストサウナ|家庭菜園|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|ジェットバス|ルーフバルコニー|床暖房|屋上|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	世田谷区	12
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74564684/	74564684_1号棟	4LDK	104.68	131.7	127900000	2024	08	長期優良住宅認定通知書|設計住宅性能評価書|省エネルギー対策|地盤調査済|年内引渡可|駐車２台可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|全居室収納|閑静な住宅地|整形地|ミストサウナ|家庭菜園|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|全居室フローリング|パントリー（食器・食品の収納庫）|ウォークインクローゼット|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|ジェットバス|ルーフバルコニー|床暖房|屋上|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	世田谷区	12
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74953813/	74953813	3LDK+S	108.09	60.15	129800000	2024	06	高気密高断熱住宅|２沿線以上利用可|ＬＤＫ２０畳以上|スーパー 徒歩10分以内|南向き|システムキッチン|陽当り良好|全居室収納|閑静な住宅地|整形地|対面式キッチン|トイレ２ヶ所|南面バルコニー|緑豊かな住宅地|都市近郊|通風良好|全居室フローリング|パントリー（食器・食品の収納庫）|３階建以上|リビング階段|シューズインクローク|全室２面採光|小学校 徒歩10分以内|屋根裏収納|食器洗乾燥機|浄水器|ビルトインガレージ	東京都	世田谷区	12
https://suumo.jp/ikkodate/tokyo/sc_suginami/nc_75063676/	75063676	4LDK	114.27	143.48	139900000	2024	06	長期優良住宅認定通知書|設計住宅性能評価書|省エネルギー対策|地盤調査済|駐車２台可|即引渡可|２沿線以上利用可|ＬＤＫ２０畳以上|省エネ給湯器|スーパー 徒歩10分以内|南向き|システムキッチン|浴室乾燥機|全居室収納|前道６ｍ以上|整形地|ミストサウナ|家庭菜園|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|２面以上バルコニー|南面バルコニー|複層ガラス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|通風良好|全居室フローリング|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|シューズインクローク|ジェットバス|全室２面採光|ルーフバルコニー|床暖房|屋上|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	杉並区	18
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74262860/	74262860	4LDK	126.69	80.39	168000000	2024	05	設計住宅性能評価書|建設住宅性能評価書（新築時）|フラット３５Sに対応|地盤調査済|２沿線以上利用可|ＬＤＫ１８畳以上|スーパー 徒歩10分以内|市街地が近い|システムキッチン|浴室乾燥機|陽当り良好|全居室収納|駅まで平坦|南側道路面す|閑静な住宅地|角地|整形地|シャワー付洗面化粧台|トイレ２ヶ所|南面バルコニー|床下収納|ＴＶモニタ付インターホン|緑豊かな住宅地|全居室フローリング|ウォークインクローゼット|３階建以上|都市ガス|全室２面採光|ルーフバルコニー|平坦地|床暖房|食器洗乾燥機|浄水器	東京都	世田谷区	8
https://suumo.jp/ikkodate/tokyo/sc_bunkyo/nc_74158141/	74158141	5LDK	142.01	81.66	179800000	2024	06	長期優良住宅認定通知書|設計住宅性能評価書|建設住宅性能評価書（新築時）|太陽光発電システム|地盤調査済|２沿線以上利用可|ＬＤＫ２０畳以上|年度内引渡可|スーパー 徒歩10分以内|浴室乾燥機|全居室収納|南側道路面す|閑静な住宅地|整形地|シャワー付洗面化粧台|トイレ２ヶ所|浴室１坪以上|全居室フローリング|３階建以上|リビング階段|全室２面採光|平坦地|床暖房|食器洗乾燥機	東京都	文京区	11
https://suumo.jp/ikkodate/tokyo/sc_shinagawa/nc_74122716/	74122716_4号棟	4LDK	109.41	110.54	198900000	2024	07	長期優良住宅認定通知書|設計住宅性能評価書|省エネルギー対策|地盤調査済|年内引渡可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|全居室収納|閑静な住宅地|ミストサウナ|家庭菜園|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|パントリー（食器・食品の収納庫）|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|ジェットバス|小学校 徒歩10分以内|ルーフバルコニー|床暖房|屋上|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	品川区	3
https://suumo.jp/ikkodate/tokyo/sc_shinagawa/nc_74122716/	74122716_1号棟	4LDK	110.13	110.52	199900000	2024	07	長期優良住宅認定通知書|設計住宅性能評価書|省エネルギー対策|地盤調査済|年内引渡可|ＬＤＫ１８畳以上|省エネ給湯器|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|全居室収納|閑静な住宅地|ミストサウナ|家庭菜園|シャワー付洗面化粧台|対面式キッチン|EV車充電設備|トイレ２ヶ所|浴室１坪以上|２階建|南面バルコニー|複層ガラス|温水洗浄便座|ＴＶ付浴室|床下収納|浴室に窓|ＴＶモニタ付インターホン|節水型トイレ|パントリー（食器・食品の収納庫）|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|ジェットバス|小学校 徒歩10分以内|ルーフバルコニー|床暖房|屋上|食器洗乾燥機|浄水器|バルコニー・屋上に水栓あり|スマートキー|高機能トイレ	東京都	品川区	3
https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_74059846/	74059846	3LDK	114.17	133.09	249800000	2024	01	長期優良住宅認定通知書|設計住宅性能評価書|建設住宅性能評価書（新築時）|太陽光発電システム|地盤調査済|ＬＤＫ２０畳以上|年度内引渡可|スーパー 徒歩10分以内|市街地が近い|システムキッチン|浴室乾燥機|閑静な住宅地|前道６ｍ以上|角地|整形地|バリアフリー|トイレ２ヶ所|２階建|温水洗浄便座|ロフト|床下収納|ＴＶモニタ付インターホン|都市近郊|リビング階段|都市ガス|高台に立地|平坦地|床暖房|食器洗乾燥機	東京都	世田谷区	9
https://suumo.jp/ikkodate/tokyo/sc_edogawa/nc_75138356/	75138356	1LDK+S	67.5	45.18	32800000	2024	08	年内引渡可|スーパー 徒歩10分以内|システムキッチン|浴室乾燥機|全居室収納|対面式キッチン|ウォークインクローゼット|３階建以上|都市ガス|納戸	東京都	江戸川区	18
https://suumo.jp/ikkodate/tokyo/sc_adachi/nc_73899100/	73899100	3LDK	73.37	41.71	33800000	2024	06	省エネルギー対策|地盤調査済|即引渡可|省エネ給湯器|スーパー 徒歩10分以内|市街地が近い|システムキッチン|浴室乾燥機|全居室収納|閑静な住宅地|始発駅|対面式キッチン|トイレ２ヶ所|複層ガラス|温水洗浄便座|ＴＶ付浴室|浴室に窓|ＴＶモニタ付インターホン|都市近郊|全居室フローリング|３階建以上|リビング階段|全居室複層ガラスか複層サッシ|都市ガス|全室２面採光|小学校 徒歩10分以内|平坦地|屋根裏収納|床暖房|食器洗乾燥機|周辺交通量少なめ|整備された歩道|浄水器|スマートキー	東京都	足立区	21
