,district,walk_min_from_nearest_station,construction_area,construction_year,street_width,land_price_estimated,wood,south,west,east,north,price
20437,北区,8,85,2023,2.8,34.825,True,True,False,False,False,61.0
20439,北区,13,90,2024,3.8,10.8,True,True,False,False,False,64.0
20443,北区,4,80,2023,4.3,19.35,True,False,True,False,False,69.0
20445,北区,9,65,2022,6.0,34.4,True,True,False,False,False,75.0
20447,北区,8,85,2023,4.0,60.016645,True,True,False,False,False,67.0
20450,北区,12,75,2023,5.8,14.3,True,False,False,True,False,66.0
20453,北区,8,90,2022,4.0,126.0,True,True,False,False,False,51.0
20459,北区,11,105,2021,5.5,46.5,True,False,False,False,True,80.0
20461,北区,10,90,2021,3.6,58.9,True,False,False,False,True,58.0
20465,北区,10,85,2021,3.6,67.905,True,False,False,False,True,61.0
20468,北区,11,90,2023,1.6,60.233355,True,False,True,False,True,54.0
20475,北区,8,85,2023,4.0,88.65,True,True,False,False,False,53.0
20482,北区,14,105,2023,4.5,24.05,True,False,True,False,True,54.0
20483,北区,13,95,2023,4.5,24.05,True,False,True,False,False,51.0
20488,北区,14,105,2022,4.5,32.4,True,True,False,True,False,57.0
20489,北区,13,105,2022,6.0,26.325,True,True,False,False,False,59.0
20490,北区,13,80,2021,5.9,17.1,True,False,False,True,True,47.0
20491,北区,10,70,2020,6.0,14.4,True,False,False,False,True,34.0
20493,北区,9,90,2021,6.0,17.6,True,False,False,False,True,49.0
20494,北区,14,70,2021,6.0,22.2,True,False,False,True,True,45.0
20496,北区,9,70,2023,7.1,7.7,True,False,False,True,False,43.0
20497,北区,9,75,2023,7.0,9.9,True,False,False,True,False,43.0
20498,北区,4,75,2024,4.0,11.0,True,True,True,False,False,51.0
20499,北区,14,100,2023,5.0,23.075,True,True,True,False,False,56.0
20500,北区,9,70,2023,4.0,15.975,True,False,False,False,True,47.0
20505,北区,9,90,2021,4.0,32.175,True,True,False,False,False,53.0
20508,北区,10,85,2021,7.0,22.275,True,False,False,True,False,57.0
20514,北区,5,105,2020,4.0,19.95,True,False,False,True,False,58.0
20525,北区,9,65,2022,3.0,20.25,True,True,True,False,False,53.0
20534,北区,10,80,2021,3.2,36.79998,True,False,False,True,True,55.0
20541,北区,3,85,2023,4.0,25.012,True,True,False,False,False,66.0
20546,北区,5,95,2022,4.9,47.46664,True,True,True,False,False,59.0
20549,北区,5,100,2021,2.8,29.8125,True,True,False,False,False,62.0
20552,北区,8,40,2022,2.4,22.05,True,False,False,True,True,34.0
20554,北区,10,60,2024,3.2,36.675,True,False,False,True,True,41.0
20564,北区,12,75,2022,2.1,52.35715,True,True,False,False,False,54.0
20566,北区,6,90,2023,4.0,58.92421,True,True,True,False,False,72.0
20570,北区,13,75,2023,4.0,30.1125,True,True,True,False,False,58.0
20571,北区,9,90,2023,3.2,70.8,True,True,False,False,False,63.0
20575,北区,12,65,2022,2.8,31.9,True,False,False,False,True,50.0
20577,北区,10,80,2022,4.0,17.05,True,False,False,True,True,62.0
20582,北区,7,105,2022,3.8,33.75,True,False,False,True,True,75.0
20587,北区,12,85,2021,3.1,44.766695,True,False,True,False,False,55.0
20588,北区,13,95,2021,3.8,43.4,True,False,False,True,False,55.0
20591,北区,13,100,2021,3.6,49.6,True,True,False,False,False,60.0
20594,北区,15,60,2021,4.0,22.4,True,False,False,False,True,35.0
20597,北区,14,90,2021,3.8,44.8,True,False,False,True,False,50.0
20598,北区,12,85,2021,4.0,47.6,True,False,True,False,False,55.0
20599,北区,12,90,2021,4.0,64.4,True,False,True,False,False,61.0
20601,北区,16,100,2022,4.0,56.55,True,False,False,False,True,62.0
20603,北区,7,90,2023,2.2,37.62,True,False,True,False,False,67.0
20608,北区,5,100,2023,4.0,38.7,True,False,True,False,True,70.0
20609,北区,3,90,2024,3.8,32.25,True,True,False,True,False,67.0
20610,北区,2,80,2024,4.0,45.15,True,False,False,False,True,65.0
20611,北区,7,90,2023,3.6,48.24828,True,True,True,False,False,65.0
20612,北区,9,85,2023,4.0,44.22759,True,False,False,False,True,63.0
20614,北区,9,85,2023,4.5,44.22759,True,False,False,True,False,58.0
20615,北区,9,90,2023,4.0,42.9,True,True,False,False,False,62.0
20616,北区,7,85,2023,4.0,42.9,True,True,False,True,False,74.0
20617,北区,9,70,2023,2.2,50.7,True,True,False,False,False,65.0
20618,北区,5,100,2022,4.0,51.26331,True,True,False,True,False,57.0
20623,北区,5,90,2022,4.5,35.069045,True,True,True,False,False,55.0
20624,北区,4,110,2022,3.4,51.00952,True,False,True,False,True,73.0
20625,北区,5,105,2022,4.5,31.88095,True,True,False,True,False,55.0
20626,北区,5,75,2022,5.8,25.50476,True,False,False,True,False,66.0
20627,北区,4,85,2022,4.5,36.6,True,True,False,False,False,58.0
20633,北区,5,90,2023,4.3,25.133355,True,False,True,False,False,66.0
20638,北区,11,70,2022,4.0,14.06925,True,True,False,False,False,49.0
20642,北区,10,80,2022,2.9,29.0625,True,False,True,False,False,54.0
20652,北区,12,75,2023,4.0,26.0,True,True,False,False,False,54.0
20653,北区,10,85,2022,4.0,38.1,True,False,True,False,False,53.0
20654,北区,10,100,2021,3.9,30.0,True,False,True,False,False,53.0
20655,北区,10,80,2021,4.0,24.5,True,False,False,False,True,47.0
20658,北区,11,90,2023,5.8,29.7,True,False,True,False,False,65.0
20659,北区,105,70,2023,6.2,21.6,True,False,False,False,True,47.0
20660,北区,12,85,2023,9.2,43.5,True,True,False,False,False,68.0
20675,北区,8,70,2021,4.4,41.36688,True,False,True,False,True,46.0
20676,北区,8,100,2020,4.0,43.54,True,False,True,False,True,55.0
20677,北区,6,70,2023,3.4,22.1,True,True,True,False,False,44.0
20678,北区,6,85,2020,3.6,88.0,True,False,False,True,True,47.0
20683,北区,8,70,2022,3.4,14.3,True,True,False,True,False,58.0
20685,北区,8,90,2022,4.0,93.33336,True,True,False,False,False,57.0
20686,北区,9,95,2021,4.0,114.0,True,False,True,False,False,56.0
20687,北区,8,85,2021,3.6,41.6,True,True,False,False,False,65.0
20688,北区,10,70,2021,4.4,36.4,True,True,True,False,False,42.0
20689,北区,9,75,2020,3.3,36.4,True,False,True,False,False,40.0
20697,北区,5,90,2024,6.9,25.99998,True,True,True,False,False,75.0
20698,北区,6,110,2023,5.4,56.93331,True,False,False,False,True,83.0
20710,北区,4,105,2021,4.0,37.5,True,True,False,False,False,63.0
20712,北区,4,100,2021,4.0,51.45,True,False,False,True,False,55.0
20713,北区,4,105,2021,4.0,39.2,True,False,False,True,False,56.0
20714,北区,10,100,2020,3.5,49.0,True,True,False,False,False,77.0
20715,北区,1,100,2021,5.4,31.85,True,False,True,False,True,67.0
20716,北区,8,95,2021,4.0,36.75,True,False,False,True,False,53.0
20717,北区,8,105,2021,4.0,44.1,True,True,False,False,False,57.0
20721,北区,8,95,2021,4.0,33.6,True,False,False,True,False,52.0
20723,北区,10,95,2020,3.5,28.275,True,False,False,True,False,52.0
20727,北区,13,105,2023,4.0,13.5,True,False,True,False,True,80.0
20732,北区,11,110,2022,2.7,58.0,True,False,True,False,False,78.0
20733,北区,11,110,2022,2.7,58.0,True,False,True,False,False,78.0
20734,北区,11,85,2022,3.3,31.60002,True,False,False,False,True,58.0
20737,北区,6,90,2022,2.6,38.133355,True,False,True,False,False,60.0
20738,北区,6,90,2022,2.6,29.25,True,False,True,False,False,58.0
20739,北区,12,55,2022,3.5,29.44445,True,True,False,False,False,39.0
20741,北区,2,95,2022,8.0,19.8,True,False,False,False,True,67.0
20745,北区,6,80,2023,4.0,36.75,True,True,False,True,False,65.0
20756,北区,7,100,2022,2.9,55.6667,True,True,True,False,False,76.0
20758,北区,5,75,2022,2.0,48.0,True,False,False,True,True,53.0
20760,北区,3,100,2021,5.2,34.2,True,True,True,False,False,80.0
20768,北区,4,90,2020,6.5,14.4,True,False,False,True,True,62.0
20770,北区,11,65,2023,4.8,32.6,True,True,True,False,False,48.0
20772,北区,9,45,2020,4.8,28.575,False,False,False,True,True,35.0
20773,北区,9,95,2022,4.2,28.0,True,False,False,True,True,66.0
20775,北区,10,85,2022,1.8,42.93331,True,False,True,False,True,62.0
20776,北区,10,70,2021,7.2,24.88,True,True,True,False,False,53.0
20782,北区,10,45,2021,4.0,30.33335,True,True,False,False,False,36.0
20786,北区,5,90,2022,3.3,28.0,True,False,False,True,False,61.0
20787,北区,0,90,2021,4.0,37.05,True,False,True,False,False,53.0
20790,北区,9,95,2022,4.0,42.4,True,False,True,False,True,70.0
20791,北区,2,85,2023,3.9,46.566685,True,False,False,False,True,57.0
20792,北区,2,70,2023,2.0,38.100015,True,False,False,False,True,53.0
20793,北区,3,110,2021,4.0,39.2,True,False,True,False,False,76.0
20797,北区,3,90,2021,4.0,31.5,True,True,False,False,False,72.0
20800,北区,8,95,2024,4.0,68.8,True,False,True,False,False,84.0
20804,北区,3,90,2022,7.3,71.2125,True,True,False,False,False,63.0
20805,北区,7,100,2023,3.2,110.775,True,True,False,False,False,77.0
20806,北区,4,95,2023,4.4,94.95,True,True,True,False,False,84.0
20810,北区,9,70,2022,3.4,46.3375,True,False,False,True,True,54.0
20816,北区,7,85,2021,4.0,44.483305,True,False,False,False,True,68.0
20823,北区,8,85,2023,11.0,58.05,True,False,True,False,True,76.0
20828,北区,3,90,2022,4.0,55.67,True,False,True,False,False,76.0
20830,北区,9,120,2023,3.8,58.6,True,False,False,False,True,98.0
20844,北区,10,75,2021,4.0,59.85,True,False,True,False,False,70.0
20857,北区,10,105,2024,8.0,45.375,True,False,False,False,True,84.0
20862,北区,13,90,2022,4.1,3.64,True,False,False,False,True,64.0
20865,北区,16,95,2022,3.4,53.282845,True,False,False,True,False,64.0
20866,北区,9,75,2022,4.0,37.61142,True,False,True,False,True,55.0
20874,北区,18,90,2021,5.7,40.43,True,True,False,True,False,54.0
20881,北区,13,80,2023,3.9,20.9,True,False,True,False,False,54.0
20882,北区,13,100,2023,1.6,42.575,True,False,False,True,False,48.0
20883,北区,13,55,2022,4.0,10.94275,True,True,False,False,False,30.0
20884,北区,8,65,2022,7.5,10.94275,True,False,True,False,False,42.0
20885,北区,11,75,2023,3.9,15.6325,True,False,False,True,False,49.0
20886,北区,13,70,2023,4.0,15.6325,True,False,False,True,False,49.0
20887,北区,15,100,2023,3.0,20.32225,True,False,True,False,False,55.0
20891,北区,8,95,2023,7.3,37.93998,True,False,False,False,True,60.0
20893,北区,16,60,2022,2.7,20.925,True,False,True,False,False,38.0
20898,北区,11,100,2022,10.0,41.53331,True,False,True,False,False,62.0
20901,北区,6,75,2022,4.2,33.75,True,True,False,True,False,52.0
20907,北区,15,105,2021,4.0,31.8,True,False,False,True,False,56.0
20910,北区,8,65,2021,12.8,13.9125,True,False,False,False,True,37.0
20911,北区,5,100,2022,8.0,33.7875,True,False,True,False,False,77.0
20914,北区,16,95,2021,3.4,28.0,True,True,False,True,False,48.0
20915,北区,9,95,2024,1.6,70.2,True,True,False,False,False,86.0
20917,北区,9,110,2021,3.4,39.6,True,False,True,False,False,79.0
20926,北区,6,100,2021,6.1,42.9,True,False,True,False,True,80.0
20928,北区,11,95,2024,4.0,61.875,True,False,True,False,True,76.0
20939,北区,2,85,2023,3.2,24.3,True,False,False,False,True,65.0
20941,北区,4,75,2022,2.7,38.133355,True,True,False,False,False,63.0
20946,北区,6,55,2022,3.2,25.50476,True,True,False,False,False,38.0
20947,北区,6,90,2022,3.7,35.33334,True,True,False,False,False,64.0
20960,北区,14,100,2023,5.7,64.5,True,True,False,False,False,77.0
20961,北区,13,90,2023,4.2,78.0,True,False,True,False,False,68.0
20962,北区,15,65,2023,6.0,21.6,True,False,False,False,True,52.0
20967,北区,14,90,2023,5.0,70.0,False,False,True,False,False,92.0
20968,北区,14,100,2023,5.0,70.0,False,False,True,False,False,85.0
20971,北区,15,75,2021,7.5,19.6625,True,False,False,True,False,50.0
20972,北区,11,100,2021,8.0,34.7875,True,False,True,False,False,72.0
20974,北区,16,85,2023,10.0,53.1,True,True,False,False,False,52.0
20975,北区,15,105,2022,6.2,49.866695,True,True,False,False,False,64.0
20978,北区,6,105,2023,5.2,28.275,True,False,False,False,True,67.0
20987,北区,5,75,2021,2.3,24.7,True,True,True,False,False,48.0
20988,北区,5,80,2021,2.3,26.6,True,True,True,False,False,50.0
20996,北区,6,80,2023,3.0,29.15,True,True,False,True,False,58.0
20998,北区,9,70,2021,2.1,40.278315,True,False,True,False,True,47.0
21000,北区,6,80,2023,4.0,40.278315,True,True,False,True,False,57.0
21001,北区,6,80,2023,3.0,40.278315,True,True,False,True,False,57.0
21002,北区,6,90,2022,3.0,27.95,True,True,False,True,False,78.0
21004,北区,7,85,2022,3.1,32.25,True,False,True,False,True,62.0
21006,北区,2,95,2021,2.6,5.475,True,False,True,False,True,75.0
21015,北区,7,100,2021,4.0,21.0,True,True,True,False,False,84.0
21017,北区,4,95,2021,3.7,45.825,True,True,True,False,False,70.0
21019,北区,4,110,2021,2.7,56.4,True,False,True,False,False,75.0
21022,北区,2,100,2023,4.0,117.6,True,True,False,False,False,75.0
21028,北区,7,70,2023,1.8,40.5,True,True,True,False,False,58.0
21030,北区,9,135,2023,2.4,22.1,True,False,True,False,True,72.0
21032,北区,11,100,2021,7.7,76.959,True,False,False,True,True,60.0
21034,北区,5,70,2024,13.4,28.5,True,False,False,True,True,64.0
21035,北区,8,105,2024,6.5,66.6,True,True,False,False,False,88.0
21041,北区,7,60,2023,4.0,20.533345,True,True,False,False,False,53.0
21044,北区,9,100,2022,5.9,51.00952,True,False,True,False,False,70.0
21057,北区,6,65,2021,7.0,29.925,True,False,False,True,True,50.0
21058,北区,8,100,2022,2.0,44.45,True,True,True,False,False,68.0
21060,北区,14,70,2021,4.3,45.999975,True,True,False,False,False,47.0
21061,北区,14,75,2021,4.0,34.21,True,False,False,True,False,44.0
21064,北区,4,85,2023,8.3,14.3,True,False,True,False,False,60.0
21065,北区,2,65,2023,2.9,198.0,True,False,False,False,True,47.0
21067,北区,4,80,2023,3.1,144.0,True,True,False,False,False,46.0
21070,北区,1,100,2022,5.9,47.601645,True,True,False,False,False,64.0
21078,北区,4,90,2021,1.8,51.615,True,True,True,False,False,45.0
21079,北区,2,80,2021,3.2,45.88,True,True,False,False,False,44.0
21081,北区,4,60,2021,2.7,34.4724,True,False,True,False,False,36.0
21393,荒川区,4,105,2022,3.4,39.86535,True,False,False,True,False,59.0
21396,荒川区,9,95,2022,4.5,46.749975,True,True,False,False,False,58.0
21401,荒川区,6,100,2022,4.0,47.45,True,False,True,False,False,67.0
21405,荒川区,4,100,2021,4.6,39.975,True,False,True,False,False,62.0
21407,荒川区,4,60,2023,4.0,17.599995,True,False,False,True,True,46.0
21410,荒川区,4,55,2024,4.0,16.8,True,False,False,False,True,38.0
21420,荒川区,3,60,2022,4.4,21.67,True,False,True,False,True,37.0
21422,荒川区,16,105,2022,4.5,31.00002,True,False,True,False,False,62.0
21425,荒川区,5,145,2022,4.0,57.33,True,True,False,False,False,82.0
21432,荒川区,5,70,2021,4.0,22.377285,True,False,False,False,True,39.0
21442,荒川区,10,100,2021,5.0,28.655,True,False,False,False,True,50.0
21446,荒川区,7,95,2021,3.0,21.86548,True,False,False,False,True,44.0
21450,荒川区,7,80,2024,4.0,30.525,True,True,False,False,False,52.0
21453,荒川区,8,100,2023,3.6,36.77142,True,True,False,False,False,64.0
21456,荒川区,2,75,2022,4.0,28.816645,True,True,False,False,False,56.0
21459,荒川区,3,85,2022,4.0,52.92,True,True,False,False,False,63.0
21460,荒川区,2,95,2022,4.0,39.69,True,False,False,True,False,63.0
21461,荒川区,4,70,2021,3.0,3.685,True,False,True,False,False,55.0
21462,荒川区,8,80,2021,4.0,4.02,True,True,False,False,False,50.0
21463,荒川区,5,80,2021,4.3,23.15,True,False,False,False,True,42.0
21464,荒川区,9,80,2021,4.0,22.8,True,False,False,True,False,45.0
21465,荒川区,75,70,2022,9.0,55.416655,True,True,True,False,False,42.0
21467,荒川区,11,60,2021,4.0,18.60383,True,True,False,False,False,39.0
21468,荒川区,9,130,2023,3.4,53.833305,True,False,True,False,False,93.0
21470,荒川区,11,110,2022,4.0,34.85,True,True,False,False,False,65.0
21476,荒川区,2,100,2022,5.3,53.95,True,False,False,True,False,60.0
21477,荒川区,2,95,2022,30.0,30.5,True,False,False,False,True,51.0
21478,荒川区,3,85,2021,6.4,19.76,True,False,False,False,True,48.0
21480,荒川区,3,45,2021,2.8,9.45,True,False,False,True,False,25.0
21482,荒川区,4,115,2021,4.6,5.59,True,False,True,False,False,55.0
21483,荒川区,4,80,2021,4.0,4.3,True,False,False,False,True,45.0
21485,荒川区,10,110,2023,4.0,55.5,True,False,False,False,True,62.0
21491,荒川区,11,100,2021,4.0,28.35,True,False,False,True,False,55.0
21493,荒川区,10,100,2021,3.6,35.0,True,True,False,False,False,56.0
21496,荒川区,5,110,2023,3.8,16.2,True,True,False,False,False,57.0
21504,荒川区,3,70,2023,4.0,37.35,True,True,True,False,False,51.0
21509,荒川区,6,65,2022,6.0,23.75,True,False,True,False,True,40.0
21511,荒川区,2,80,2021,4.0,29.5,True,False,False,False,True,47.0
21512,荒川区,2,70,2022,5.1,26.55,True,False,False,False,True,45.0
21518,荒川区,2,75,2022,3.7,20.15,True,False,False,False,True,48.0
21519,荒川区,5,100,2021,4.0,50.850045,True,False,False,False,True,51.0
21523,荒川区,4,95,2022,3.6,94.29,True,True,False,False,False,55.0
21525,荒川区,4,70,2022,3.5,30.0,True,False,False,True,False,46.0
21533,荒川区,4,75,2022,3.2,51.1,True,False,True,False,True,25.0
21539,荒川区,2,70,2022,3.0,66.5,True,True,False,False,False,53.0
21563,荒川区,5,90,2023,4.0,33.3,True,True,True,False,False,90.0
21569,荒川区,7,70,2021,4.0,23.15,True,False,True,False,False,50.0
21576,荒川区,6,95,2021,4.0,26.65,True,False,True,False,True,57.0
21578,荒川区,4,95,2022,4.0,45.9,True,False,True,False,False,54.0
21581,荒川区,6,95,2021,4.0,31.2,True,False,False,True,False,52.0
21585,荒川区,6,110,2021,4.0,33.6,True,False,False,True,False,56.0
21586,荒川区,4,70,2021,4.0,8.05,True,False,False,True,False,48.0
21587,荒川区,4,75,2021,3.3,9.2,True,False,False,False,True,45.0
21589,荒川区,4,105,2021,3.5,16.1,True,False,False,False,True,62.0
21596,荒川区,8,90,2023,4.0,35.55,True,False,True,False,False,48.0
21598,荒川区,5,85,2023,3.3,26.6625,True,True,False,False,False,51.0
21603,荒川区,6,80,2022,2.9,14.35,True,False,True,False,True,39.0
21604,荒川区,6,90,2022,4.5,24.6,True,False,False,False,True,57.0
21606,荒川区,6,95,2022,4.0,36.3,True,True,False,False,False,58.0
21610,荒川区,6,100,2022,4.0,30.6,True,False,True,False,False,54.0
21611,荒川区,5,110,2022,5.6,45.9,True,True,False,True,False,59.0
21612,荒川区,5,85,2021,3.0,13.2,True,False,False,True,False,44.0
21618,荒川区,7,85,2021,2.8,33.825,True,False,False,False,True,48.0
21621,荒川区,4,85,2023,4.0,52.2,True,False,False,True,False,47.0
21622,荒川区,3,95,2023,4.0,56.55,True,False,False,False,True,63.0
21624,荒川区,3,70,2022,6.6,30.8,True,False,False,False,True,51.0
21626,荒川区,3,100,2021,4.0,28.7,True,True,False,True,False,57.0
21627,荒川区,3,75,2021,2.0,24.3,True,True,False,False,False,36.0
21629,荒川区,4,75,2021,4.0,15.4,True,False,True,False,False,40.0
21630,荒川区,1,80,2021,4.0,24.2,True,False,False,True,True,52.0
21631,荒川区,5,110,2021,3.5,16.15,True,True,True,False,False,61.0
21633,荒川区,11,115,2023,4.0,32.685705,True,True,True,False,False,64.0
21635,荒川区,2,115,2022,14.0,20.15,True,False,True,False,False,63.0
21640,荒川区,8,110,2024,7.8,170.0,True,False,False,True,False,78.0
21645,荒川区,6,95,2021,8.0,67.0,True,False,True,False,False,62.0
21647,荒川区,6,95,2021,8.0,65.125,True,False,True,False,False,62.0
